"","Nt","min.N","g","g.1","max.g","evolve","survive","sigma"
"5215",200,41,0.12,0.141626111181358,0.358910787960238,1.31687682896291,1,0.165
"5216",196,55,0.12,0.150518804205595,0.42750318360701,1.62931987883185,1,0.17
"5217",200,37,0.12,0.148857170767248,0.439851415986325,1.71173085422986,1,0.17
"5218",198,63,0.12,0.142501420038358,0.359919266520766,1.27892850872005,1,0.17
"5219",200,51,0.12,0.158908186395914,0.360807724852111,1.18764434385999,1,0.17
"5220",199,44,0.12,0.143636397715408,0.390298404665203,1.45095298205762,1,0.17
"5221",198,44,0.12,0.132311059719012,0.488910027143228,2.03770838528123,1,0.175
"5222",198,44,0.12,0.148293349723292,0.393727388010448,1.40248021878375,1,0.175
"5223",199,54,0.12,0.147305019077071,0.34127020584392,1.10837249581057,1,0.175
"5224",200,39,0.12,0.147047561317388,0.356254078230881,1.19546581093425,1,0.175
"5225",197,56,0.12,0.162355802238122,0.405617578815613,1.39006729472852,1,0.175
"5226",199,44,0.12,0.144897031206352,0.35585201604293,1.17197213798099,1,0.18
"5227",200,47,0.12,0.150398522672481,0.43673034646205,1.5907323543865,1,0.18
"5228",200,63,0.12,0.136975140829127,0.345514776201842,1.15855352984842,1,0.18
"5229",200,41,0.12,0.142866366853748,0.414843753940824,1.51098548381709,1,0.18
"5230",200,45,0.12,0.150897500061635,0.425178786954175,1.52378492718078,1,0.18
"5231",199,59,0.12,0.166555206804846,0.424948485104605,1.39672042324194,1,0.185
"5232",199,53,0.12,0.138015978054357,0.405698403937742,1.44693203180208,1,0.185
"5233",199,43,0.12,0.172160571481082,0.422184411400346,1.3514802157798,1,0.185
"5234",198,49,0.12,0.133251672378872,0.370467937595779,1.28225008225355,1,0.185
"5235",199,48,0.12,0.158366937337798,0.461311425106495,1.63753777172269,1,0.185
"5236",200,50,0.12,0.148474457172187,0.365204169719626,1.1406826976181,1,0.19
"5237",200,38,0.12,0.151471973881723,0.497560325524104,1.82151764022306,1,0.19
"5238",200,54,0.12,0.163276621218469,0.494075470720777,1.74104657632794,1,0.19
"5239",200,50,0.12,0.139045840362258,0.422857887423462,1.4937476161116,1,0.19
"5240",199,51,0.12,0.155025418318061,0.532613582703465,1.98730612834423,1,0.19
"5241",200,42,0.12,0.13027695920104,0.413488269498233,1.45236569383176,1,0.195
"5242",199,40,0.12,0.151240353704316,0.360983592015191,1.07560635031218,1,0.195
"5243",199,43,0.12,0.138474719301379,0.400924830445971,1.3458980058697,1,0.195
"5244",198,45,0.12,0.131697726075001,0.393109195089039,1.34057163596943,1,0.195
"5245",199,52,0.12,0.145536976932251,0.398584720833205,1.29768073795361,1,0.195
"5246",198,46,0.12,0.157393732061207,0.495910031624923,1.69258149781858,1,0.2
"5247",198,58,0.12,0.174898069059371,0.497064581475153,1.61083256207891,1,0.2
"5248",199,56,0.12,0.160508859647846,0.482161889370813,1.60826514861484,1,0.2
"5249",200,50,0.12,0.166788191510326,0.381212465588766,1.0721213703922,1,0.2
"5250",198,46,0.12,0.146029218045236,0.418661382410357,1.3631608218256,1,0.2
"5251",198,39,0.125,0.125,0.125,NA,1,0
"5252",197,52,0.125,0.125,0.125,NA,1,0
"5253",198,48,0.125,0.125,0.125,NA,1,0
"5254",199,49,0.125,0.125,0.125,NA,1,0
"5255",197,46,0.125,0.125,0.125,NA,1,0
"5256",198,40,0.125,0.12500922188135,0.125046158776843,0.0738737909853904,1,5e-04
"5257",199,53,0.125,0.124959108634972,0.12509093010556,0.26364294117634,1,5e-04
"5258",199,49,0.125,0.125063886075391,0.125296896345609,0.466020540435597,1,5e-04
